C10	09/F	09/F-08/F	500	930	25	3856	7173	32	3	0	5	0	0	0	0	0	0	8300	10	150
C10	08/F	08/F-07/F	500	930	33	2432	4523	25	3	0	5	0	0	0	0	0	0	8300	10	150
C10	07/F	07/F-06/F	500	930	33	3206	5963	25	4	0	7	0	0	0	0	0	0	8300	10	150
C10	06/F	06/F-05/F	500	930	33	3980	7404	32	3	0	5	0	0	0	0	0	0	8300	10	150
C10	05/F	05/F-04/F	500	930	33	4755	8844	32	4	0	6	0	0	0	0	0	0	8300	10	150
C10	04/F	04/F-03/F	500	930	33	5529	10284	32	4	0	7	0	0	0	0	0	0	8300	10	150
C10	03/F	03/F-02/F	1500	500	33	5326	1775	25	6	0	2	0	0	0	0	0	0	8300	25	150
C10	02/F	02/F-01/F	850	850	33	2890	2890	25	4	0	4	0	0	0	0	0	0	8300	10	150
C10	01/F	01/F-GF/F	850	850	33	11056	11056	32	8	0	8	0	0	0	0	0	0	8300	10	150
C10	GF/F	GF/F-FTG.	1000	1000	35	17121	17121	40	8	0	8	0	0	0	0	0	0	10300	10	150
C11	09/F	09/F-08/F	1400	400	25	7711	2203	25	9	0	3	0	0	0	0	0	0	8300	10	150
C11	08/F	08/F-07/F	1400	400	33	3484	996	25	4	0	2	0	0	0	0	0	0	8300	10	150
C11	07/F	07/F-06/F	1400	400	33	3484	996	25	4	0	2	0	0	0	0	0	0	8300	10	150
C11	06/F	06/F-05/F	1400	400	33	3484	996	25	4	0	2	0	0	0	0	0	0	8300	10	150
C11	05/F	05/F-04/F	1400	400	33	3484	996	25	4	0	2	0	0	0	0	0	0	8300	10	150
C11	04/F	04/F-03/F	1400	400	33	3484	996	25	4	0	2	0	0	0	0	0	0	8300	10	150
C11	03/F	03/F-02/F	1600	500	33	4876	1524	25	6	0	2	0	0	0	0	0	0	8300	10	150
C11	02/F	02/F-01/F	1600	500	33	4876	1524	25	6	0	2	0	0	0	0	0	0	8300	10	150
C11	01/F	01/F-GF/F	1600	500	33	8205	2564	25	10	0	3	0	0	0	0	0	0	8300	10	150
C11	GF/F	GF/F-FTG.	900	900	33	11603	11603	32	8	0	8	0	0	0	0	0	0	8300	25	150
C12	03/F	03/F-02/F	850	400	25	1850	870	25	3	0	1	0	0	0	0	0	0	8300	10	150
C12	02/F	02/F-01/F	850	500	33	2339	1376	25	3	0	2	0	0	0	0	0	0	8300	10	150
C12	01/F	01/F-GF/F	850	500	33	2141	1259	25	3	0	2	0	0	0	0	0	0	8300	10	150
C12	GF/F	GF/F-FTG.	850	850	33	2890	2890	25	4	0	4	0	0	0	0	0	0	8300	10	150
C13	02/F	02/F-01/F	400	600	25	1136	1703	25	2	0	2	0	0	0	0	0	0	8300	10	150
C13	01/F	01/F-GF/F	400	600	33	768	1152	25	1	0	2	0	0	0	0	0	0	8300	10	150
C13	GF/F	GF/F-FTG.	400	600	33	3823	5734	32	3	0	4	0	0	0	0	0	0	8300	25	150
C14	02/F	02/F-01/F	400	600	25	1258	1887	25	2	0	3	0	0	0	0	0	0	8300	10	150
C14	01/F	01/F-GF/F	400	600	33	768	1152	25	1	0	2	0	0	0	0	0	0	8300	10	150
C14	GF/F	GF/F-FTG.	500	600	33	3756	4508	32	3	0	4	0	0	0	0	0	0	8300	10	150
C15	01/F	01/F-GF/F	1480	1400	25	25447	24071	40	11	0	11	0	0	0	0	0	0	10300	10	150
C15	GF/F	GF/F-FTG.	1480	1400	33	8518	8058	25	10	0	9	0	0	0	0	0	0	8300	25	150
C16	02/F	02/F-01/F	1800	700	25	7258	2822	25	8	0	4	0	0	0	0	0	0	8300	10	150
C16	01/F	01/F-GF/F	1800	700	33	7258	2822	25	8	0	4	0	0	0	0	0	0	8300	10	150
C16	GF/F	GF/F-FTG.	1800	700	35	26436	10281	40	12	0	5	0	0	0	0	0	0	10300	25	150
C17	01/F	01/F-GF/F	1800	800	25	7975	3545	25	9	0	4	0	0	0	0	0	0	8300	10	150
C17	GF/F	GF/F-FTG.	1800	800	35	32922	14632	40	15	0	6	1	0	0	0	0	0	10300	25	150
C18	01/F	01/F-GF/F	1800	400	25	5518	1226	25	7	0	2	0	0	0	0	0	0	8300	10	150
C18	GF/F	GF/F-FTG.	1800	500	33	20195	5610	32	14	0	4	0	0	0	0	0	0	8300	25	150
C19	GF/F	GF/F-FTG.	550	550	25	4346	4346	25	5	0	5	0	0	0	0	0	0	8300	10	150
C20	03/F	03/F-02/F	1300	1300	25	29153	29153	40	10	3	10	3	0	0	0	0	0	10300	10	150
C20	02/F	02/F-01/F	1300	1300	33	12748	12748	32	9	0	9	0	0	0	0	0	0	8300	25	150
C20	01/F	01/F-GF/F	1300	600	33	12621	5825	32	9	0	4	0	0	0	0	0	0	8300	25	150
C20	GF/F	GF/F-FTG.	1300	600	35	18575	8573	40	8	0	4	0	0	0	0	0	0	10300	25	150
C21	03/F	03/F-02/F	950	400	25	6600	2779	32	5	0	2	0	0	0	0	0	0	8300	10	150
C21	02/F	02/F-01/F	950	400	33	2139	901	25	3	0	1	0	0	0	0	0	0	8300	10	150
C21	01/F	01/F-GF/F	950	400	33	2139	901	25	3	0	1	0	0	0	0	0	0	8300	10	150
C21	GF/F	GF/F-FTG.	950	400	33	4540	1911	25	5	0	3	0	0	0	0	0	0	8300	10	150
C22	03/F	03/F-02/F	950	400	25	6086	2562	25	7	0	3	0	0	0	0	0	0	8300	10	150
C22	02/F	02/F-01/F	950	400	33	2695	1135	25	3	0	2	0	0	0	0	0	0	8300	10	150
C22	01/F	01/F-GF/F	950	400	33	2139	901	25	3	0	1	0	0	0	0	0	0	8300	10	150
C22	GF/F	GF/F-FTG.	950	400	33	2225	937	25	3	0	2	0	0	0	0	0	0	8300	10	150
C23	03/F	03/F-02/F	950	400	25	3951	1663	25	5	0	2	0	0	0	0	0	0	8300	10	150
C23	02/F	02/F-01/F	1200	400	33	4005	1335	25	5	0	2	0	0	0	0	0	0	8300	10	150
C23	01/F	01/F-GF/F	1200	900	33	4937	3703	25	6	0	5	0	0	0	0	0	0	8300	10	150
C23	GF/F	GF/F-FTG.	1200	900	33	4937	3703	25	6	0	5	0	0	0	0	0	0	8300	10	150
C24	03/F	03/F-02/F	1100	400	25	3300	1200	25	4	0	2	0	0	0	0	0	0	8300	10	150
C24	02/F	02/F-01/F	1100	400	33	3393	1234	25	4	0	2	0	0	0	0	0	0	8300	10	150
C24	01/F	01/F-GF/F	1100	600	33	4227	2306	25	5	0	3	0	0	0	0	0	0	8300	25	150
C24	GF/F	GF/F-FTG.	1100	600	33	13035	7110	32	9	0	5	0	0	0	0	0	0	8300	25	150
C25	09/F	09/F-08/F	300	600	25	480	960	25	1	0	2	0	0	0	0	0	0	8300	10	150
C25	08/F	08/F-07/F	300	600	33	480	960	25	1	0	2	0	0	0	0	0	0	8300	10	150
C25	07/F	07/F-06/F	300	600	33	480	960	25	1	0	2	0	0	0	0	0	0	8300	10	150
C25	06/F	06/F-05/F	300	600	33	480	960	25	1	0	2	0	0	0	0	0	0	8300	10	150
C25	05/F	05/F-04/F	300	600	33	480	960	25	1	0	2	0	0	0	0	0	0	8300	10	150
C25	04/F	04/F-03/F	300	600	33	480	960	25	1	0	2	0	0	0	0	0	0	8300	10	150
C25	03/F	03/F-02/F	300	600	33	480	960	25	1	0	2	0	0	0	0	0	0	8300	10	150
C25	02/F	02/F-01/F	300	600	33	480	960	25	1	0	2	0	0	0	0	0	0	8300	10	150
